Timestamp,ID Number
2023-01-12 17:35:28.951547,225
2023-01-12 17:35:28.951563,226
2023-01-12 17:35:28.951578,227
2023-01-12 17:35:28.951593,228
2023-01-12 17:35:28.951609,229
2023-01-12 17:35:28.951624,230
2023-01-12 17:35:28.951639,231
2023-01-12 17:35:28.951654,232
2023-01-12 17:35:28.951670,233
2023-01-12 17:35:28.951685,234
2023-01-12 17:35:28.951700,235
2023-01-12 17:35:28.951715,236
2023-01-12 17:35:28.951731,237
2023-01-12 17:35:28.951751,238
2023-01-12 17:35:28.951767,239
2023-01-12 17:35:28.951782,240
2023-01-12 17:35:28.951817,241
2023-01-12 17:35:28.951833,242
2023-01-12 17:35:28.951848,243
2023-01-12 17:35:28.951863,244
2023-01-12 17:35:28.951878,245
2023-01-12 17:35:28.951892,246
2023-01-12 17:35:28.951907,247
2023-01-12 17:35:28.951922,248
2023-01-12 17:35:28.951937,249
2023-01-12 17:35:28.951952,250
2023-01-12 17:35:28.951966,251
2023-01-12 17:35:28.951981,252
2023-01-12 17:35:28.951996,253
2023-01-12 17:35:28.952011,254
2023-01-12 17:35:28.952027,255
2023-01-12 17:35:28.952047,256
2023-01-12 17:35:28.952064,257
2023-01-12 17:35:28.952085,258
2023-01-12 17:35:28.952101,259
2023-01-12 17:35:28.952116,260
2023-01-12 17:35:28.952132,261
2023-01-12 17:35:28.952148,262
2023-01-12 17:35:28.952163,263
2023-01-12 17:35:28.952178,264
2023-01-12 17:35:28.952194,265
2023-01-12 17:35:28.952209,266
2023-01-12 17:35:28.952224,267
2023-01-12 17:35:28.952240,268
2023-01-12 17:35:28.952255,269
2023-01-12 17:35:28.952270,270
2023-01-12 17:35:28.952285,271
2023-01-12 17:35:28.952299,272
2023-01-12 17:35:28.952314,273
2023-01-12 17:35:28.952329,274
2023-01-12 17:35:28.952344,275
2023-01-12 17:35:28.952358,276
2023-01-12 17:35:28.952373,277
2023-01-12 17:35:28.952388,278
2023-01-12 17:35:28.952403,279
2023-01-12 17:35:28.952417,280
2023-01-12 17:35:28.952433,281
2023-01-12 17:35:28.952448,282
2023-01-12 17:35:28.952463,283
2023-01-12 17:35:28.952478,284
2023-01-12 17:35:28.952493,285
2023-01-12 17:35:28.952508,286
2023-01-12 17:35:28.952523,287
2023-01-12 17:35:28.952543,288
2023-01-12 17:35:28.952559,289
2023-01-12 17:35:28.952574,290
2023-01-12 17:35:28.952589,291
2023-01-12 17:35:28.952604,292
2023-01-12 17:35:28.952619,293
2023-01-12 17:35:28.952635,294
2023-01-12 17:35:28.952674,295
2023-01-12 17:35:28.952759,296
2023-01-12 17:35:28.952831,297
2023-01-12 17:35:28.952856,298
2023-01-12 17:35:28.952872,299
2023-01-12 17:35:28.952887,300
2023-01-12 17:35:28.952902,301
2023-01-12 17:35:28.952917,302
2023-01-12 17:35:28.952931,303
2023-01-12 17:35:28.952946,304
2023-01-12 17:35:28.952961,305
2023-01-12 17:35:28.952976,306
2023-01-12 17:35:28.952996,307
2023-01-12 17:35:28.953029,308
2023-01-12 17:35:28.953042,309
2023-01-12 17:35:28.953063,310
2023-01-12 17:35:28.953079,311
2023-01-12 17:35:28.953092,312
2023-01-12 17:35:28.953105,313
2023-01-12 17:35:28.953117,314
2023-01-12 17:35:28.953129,315
2023-01-12 17:35:28.953142,316
2023-01-12 17:35:28.953154,317
2023-01-12 17:35:28.953166,318
2023-01-12 17:35:28.953182,319
2023-01-12 17:35:28.953196,320
2023-01-12 17:35:28.953227,321
2023-01-12 17:35:28.953241,322
2023-01-12 17:35:28.953254,323
2023-01-12 17:35:28.953266,324
2023-01-12 17:35:28.953282,325
2023-01-12 17:35:28.953294,326
2023-01-12 17:35:28.953306,327
2023-01-12 17:35:28.953320,328
2023-01-12 17:35:28.953333,329
2023-01-12 17:35:28.953345,330
2023-01-12 17:35:28.953357,331
2023-01-12 17:35:28.953368,332
2023-01-12 17:35:28.953381,333
2023-01-12 17:35:28.953394,334
2023-01-12 17:35:28.953406,335
2023-01-12 17:35:28.953419,336
2023-01-12 17:35:28.953432,337
2023-01-12 17:35:28.953444,338
2023-01-12 17:35:28.953456,339
2023-01-12 17:35:28.953469,340
2023-01-12 17:35:28.953481,341
2023-01-12 17:35:28.953494,342
2023-01-12 17:35:28.953507,343
2023-01-12 17:35:28.953519,344
2023-01-12 17:35:28.953533,345
2023-01-12 17:35:28.953546,346
2023-01-12 17:35:28.953558,347
2023-01-12 17:35:28.953571,348
2023-01-12 17:35:28.953583,349
2023-01-12 17:35:28.953595,350
2023-01-12 17:35:28.953612,351
2023-01-12 17:35:28.953625,352
2023-01-12 17:35:28.953638,353
2023-01-12 17:35:28.953651,354
2023-01-12 17:35:28.953664,355
2023-01-12 17:35:28.953676,356
2023-01-12 17:35:28.953688,357
2023-01-12 17:35:28.953703,358
2023-01-12 17:35:28.953716,359
2023-01-12 17:35:28.953728,360
2023-01-12 17:35:28.953741,361
2023-01-12 17:35:28.953753,362
2023-01-12 17:35:28.953765,363
2023-01-12 17:35:28.953778,364
2023-01-12 17:35:28.953790,365
2023-01-12 17:35:28.953802,366
2023-01-12 17:35:28.953814,367
2023-01-12 17:35:28.953826,368
2023-01-12 17:35:28.953838,369
2023-01-12 17:35:28.953850,370
2023-01-12 17:35:28.953862,371
2023-01-12 17:35:28.953875,372
2023-01-12 17:35:28.953887,373
2023-01-12 17:35:28.953899,374
2023-01-12 17:35:28.953912,375
2023-01-12 17:35:28.953924,376
2023-01-12 17:35:28.953937,377
2023-01-12 17:35:28.953949,378
2023-01-12 17:35:28.953961,379
